Time,RadioId,NodeId,NodeRSSI,Battery,Celsius,RecordedAt,Firmware,SolarVolts,SolarCurrent,CumulativeSolarCurrent,Latitude,Longitude
2021-06-01 06:16:29,3,326331,-87,3.88,12,2021-06-01 06:16:29,1.12.3,0.01,1,4362095,38.302972,-104.35336
2021-06-01 06:16:29,2,326331,-81,3.88,12,2021-06-01 06:16:29,1.12.3,0.01,1,4362095,38.302972,-104.35336
2021-06-01 06:16:36,2,329b65,-91,3.99,14,2021-06-01 06:16:37,1.12.3,0,1,4283972,38.313752,-104.35008
2021-06-01 06:16:36,3,329b65,-85,3.99,14,2021-06-01 06:16:37,1.12.3,0,1,4283972,38.313752,-104.35008
2021-06-01 06:16:40,2,33b5bf,-96,3.96,10,2021-06-01 06:16:40,1.12.4,0,1,4224275,38.30322,-104.34804
2021-06-01 06:16:40,3,33b5bf,-89,3.96,10,2021-06-01 06:16:40,1.12.4,0,1,4224275,38.30322,-104.34804
2021-06-01 06:16:49,2,32b8ee,-92,3.81,10,2021-06-01 06:16:48,1.12.3,0.02,1,3192713,38.29072,-104.36292
2021-06-01 06:16:56,1,33d486,-64,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:16:56,2,33d486,-57,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:16:56,3,33d486,-49,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:16:56,4,33d486,-97,3.91,9,2021-06-01 06:16:56,1.12.4,0,1,4319538,38.305216,-104.356176
2021-06-01 06:17:05,1,327a09,-90,3.88,12,2021-06-01 06:17:05,1.12.3,0,1,3771892,38.309556,-104.347336
2021-06-01 06:17:18,2,3266aa,-96,3.86,12,2021-06-01 06:17:17,1.12.3,0,1,3701589,38.296152,-104.350568
2021-06-01 06:17:18,3,3266aa,-84,3.86,12,2021-06-01 06:17:17,1.12.3,0,1,3701589,38.296152,-104.350568
2021-06-01 06:17:26,1,32b849,-97,3.92,10,2021-06-01 06:17:26,1.12.3,0,1,4376854,38.30078,-104.360224
2021-06-01 06:17:26,3,32b849,-92,3.92,10,2021-06-01 06:17:26,1.12.3,0,1,4376854,38.30078,-104.360224
2021-06-01 06:17:26,2,32b849,-81,3.92,10,2021-06-01 06:17:26,1.12.3,0,1,4376854,38.30078,-104.360224
2021-06-01 06:17:29,1,328ca1,-97,3.85,11,2021-06-01 06:17:29,1.12.3,0,1,4626901,38.309472,-104.35028
2021-06-01 06:17:29,3,328ca1,-90,3.85,11,2021-06-01 06:17:29,1.12.3,0,1,4626901,38.309472,-104.35028
2021-06-01 06:17:29,2,328ca1,-65,3.85,11,2021-06-01 06:17:29,1.12.3,0,1,4626901,38.309472,-104.35028
2021-06-01 06:17:36,2,3267b1,-89,3.89,10,2021-06-01 06:17:36,1.12.3,0.01,1,3381062,38.309476,-104.353608
2021-06-01 06:17:36,3,3267b1,-82,3.89,10,2021-06-01 06:17:36,1.12.3,0.01,1,3381062,38.309476,-104.353608
2021-06-01 06:17:38,2,327b01,-93,3.92,12,2021-06-01 06:17:38,1.12.3,0,1,3227215,38.296048,-104.361
2021-06-01 06:17:40,2,329ab2,-97,3.91,9,2021-06-01 06:17:39,1.12.3,0,1,4476744,38.307444,-104.359312
2021-06-01 06:17:41,1,325b16,-96,3.88,7,2021-06-01 06:17:40,1.12.3,0,1,3653713,38.302988,-104.35072
2021-06-01 06:17:41,3,325b16,-83,3.88,7,2021-06-01 06:17:40,1.12.3,0,1,3653713,38.302988,-104.35072
2021-06-01 06:17:41,2,325b16,-85,3.88,7,2021-06-01 06:17:40,1.12.3,0,1,3653713,38.302988,-104.35072
2021-06-01 06:17:49,3,328773,-80,3.89,14,2021-06-01 06:17:50,1.12.3,0,1,3644939,38.311768,-104.359424
2021-06-01 06:17:49,2,328773,-95,3.89,14,2021-06-01 06:17:50,1.12.3,0,1,3644939,38.311768,-104.359424
2021-06-01 06:18:00,2,3260f6,-96,3.87,10,2021-06-01 06:18:00,1.11.3,0.03,1,3613566,38.300672,-104.350544
2021-06-01 06:18:00,3,3260f6,-93,3.87,10,2021-06-01 06:18:00,1.11.3,0.03,1,3613566,38.300672,-104.350544
2021-06-01 06:18:08,2,326182,-87,3.87,12,2021-06-01 06:18:08,1.12.3,0,1,3242195,38.3007,-104.353376
2021-06-01 06:18:08,3,326182,-70,3.87,12,2021-06-01 06:18:08,1.12.3,0,1,3242195,38.3007,-104.353376
2021-06-01 06:18:12,1,3296b8,-89,3.89,11,2021-06-01 06:18:12,1.12.3,0,1,4638427,38.307136,-104.353504
2021-06-01 06:18:22,2,32600d,-84,3.89,10,2021-06-01 06:18:23,1.12.3,0.02,1,2296677,38.282372,-104.367176
2021-06-01 06:18:26,2,329149,-99,3.96,8,2021-06-01 06:18:27,1.12.3,0,1,4438825,38.29608,-104.353424
2021-06-01 06:18:26,3,329149,-85,3.96,8,2021-06-01 06:18:27,1.12.3,0,1,4438825,38.29608,-104.353424
2021-06-01 06:18:28,2,33bd60,-87,4.03,12,2021-06-01 06:18:28,1.12.4,0,1,340758,38.307188,-104.356472
2021-06-01 06:18:28,3,33bd60,-80,4.03,12,2021-06-01 06:18:28,1.12.4,0,1,340758,38.307188,-104.356472
2021-06-01 06:18:29,1,32801d,-99,3.96,16,2021-06-01 06:18:28,1.12.4,0,1,3388365,38.3051,-104.350608
2021-06-01 06:18:29,3,328c5e,-78,3.5,13,2021-06-01 06:18:13,1.12.3,0,1,140523,38.305272,-104.35944
2021-06-01 06:18:29,2,328c5e,-78,3.5,13,2021-06-01 06:18:13,1.12.3,0,1,140523,38.305272,-104.35944
2021-06-01 06:18:37,3,326123,-90,3.88,12,2021-06-01 06:18:38,1.12.3,0,1,3278799,38.292584,-104.358736
2021-06-01 06:18:37,2,326123,-96,3.88,12,2021-06-01 06:18:38,1.12.3,0,1,3278799,38.292584,-104.358736
2021-06-01 06:18:40,1,328452,-99,3.89,11,2021-06-01 06:18:39,1.12.3,0,1,3276753,38.30296,-104.35628
2021-06-01 06:18:40,2,328452,-84,3.89,11,2021-06-01 06:18:39,1.12.3,0,1,3276753,38.30296,-104.35628
2021-06-01 06:18:40,3,328452,-60,3.89,11,2021-06-01 06:18:39,1.12.3,0,1,3276753,38.30296,-104.35628
2021-06-01 06:18:51,2,3282ca,-98,3.86,16,2021-06-01 06:18:51,1.12.3,0,1,4840053,38.313924,-104.359704
2021-06-01 06:18:55,1,325d08,-91,3.85,10,2021-06-01 06:18:55,1.12.3,0.01,1,1383418,38.307272,-104.34788
2021-06-01 06:18:55,2,325d08,-84,3.85,10,2021-06-01 06:18:55,1.12.3,0.01,1,1383418,38.307272,-104.34788
2021-06-01 06:18:55,3,325d08,-95,3.85,10,2021-06-01 06:18:55,1.12.3,0.01,1,1383418,38.307272,-104.34788
2021-06-01 06:18:56,2,329199,-97,3.97,11,2021-06-01 06:18:57,1.12.3,0.03,1,4047996,38.298444,-104.356192
2021-06-01 06:18:56,3,329199,-81,3.97,11,2021-06-01 06:18:57,1.12.3,0.03,1,4047996,38.298444,-104.356192
2021-06-01 06:19:13,2,32b207,-102,3.96,11,2021-06-01 06:19:11,1.12.3,0,1,4223626,38.293792,-104.35632
2021-06-01 06:19:13,3,32b207,-90,3.96,11,2021-06-01 06:19:11,1.12.3,0,1,4223626,38.293792,-104.35632
2021-06-01 06:19:20,1,33895a,-97,3.74,12,2021-06-01 06:19:19,1.12.4,0,1,1582464,38.307204,-104.350672
2021-06-01 06:19:20,2,33895a,-92,3.74,12,2021-06-01 06:19:19,1.12.4,0,1,1582464,38.307204,-104.350672
2021-06-01 06:19:20,3,327e7a,-84,3.92,14,2021-06-01 06:19:19,1.12.3,0,1,4139343,38.294012,-104.35348
2021-06-01 06:19:32,2,328f95,-98,3.9,9,2021-06-01 06:19:33,1.12.3,0,1,3508262,38.298432,-104.359248
2021-06-01 06:20:06,2,328726,-98,4.04,14,2021-06-01 06:20:07,1.12.3,0.05,1,3694976,38.311684,-104.356344
2021-06-01 06:20:06,3,328726,-90,4.04,14,2021-06-01 06:20:07,1.12.3,0.05,1,3694976,38.311684,-104.356344
2021-06-01 06:20:14,2,32930a,-95,3.91,8,2021-06-01 06:20:15,1.12.3,0,1,4893422,38.309296,-104.359464
2021-06-01 06:20:14,3,32930a,-91,3.91,8,2021-06-01 06:20:15,1.12.3,0,1,4893422,38.309296,-104.359464
2021-06-01 06:20:16,3,3278d6,-90,3.91,10,2021-06-01 06:20:17,1.12.3,0,1,3519724,38.296104,-104.356304
2021-06-01 06:20:16,2,3278d6,-98,3.91,10,2021-06-01 06:20:17,1.12.3,0,1,3519724,38.296104,-104.356304
2021-06-01 06:20:27,2,326077,-97,3.87,11,2021-06-01 06:20:27,1.12.3,0,1,3002480,38.293108,-104.361384
2021-06-01 06:20:40,3,32b86d,-88,3.87,13,2021-06-01 06:20:40,1.12.3,0,1,4793252,38.313888,-104.356512
2021-06-01 06:20:40,2,32b86d,-97,3.87,13,2021-06-01 06:20:40,1.12.3,0,1,4793252,38.313888,-104.356512
2021-06-01 06:20:41,2,32785e,-96,4.03,10,2021-06-01 06:20:40,1.12.3,0,1,2515527,38.280008,-104.3674
2021-06-01 06:20:58,1,325d5f,-103,3.85,9,2021-06-01 06:20:57,1.12.3,0,1,3649089,38.303216,-104.359344
2021-06-01 06:20:58,2,325d5f,-75,3.85,9,2021-06-01 06:20:57,1.12.3,0,1,3649089,38.303216,-104.359344
2021-06-01 06:20:58,3,325d5f,-93,3.85,9,2021-06-01 06:20:57,1.12.3,0,1,3649089,38.303216,-104.359344
2021-06-01 06:21:02,2,32845f,-92,3.91,11,2021-06-01 06:21:03,1.12.3,0,1,2444841,38.29154,-104.360536
2021-06-01 06:21:02,3,32845f,-91,3.91,11,2021-06-01 06:21:03,1.12.3,0,1,2444841,38.29154,-104.360536
2021-06-01 06:21:05,2,33d782,-98,3.92,11,2021-06-01 06:21:05,1.12.4,0.08,1,71200,38.29518,-104.3592
2021-06-01 06:21:07,1,328e67,-98,3.88,13,2021-06-01 06:21:08,1.12.3,0.02,1,4450401,38.305304,-104.35332
2021-06-01 06:21:07,3,328e67,-80,3.88,13,2021-06-01 06:21:08,1.12.3,0.02,1,4450401,38.305304,-104.35332
2021-06-01 06:21:26,1,3276b6,-101,3.98,14,2021-06-01 06:21:27,1.12.3,0.02,1,3848035,38.311708,-104.350248
2021-06-01 06:21:26,2,3276b6,-92,3.98,14,2021-06-01 06:21:27,1.12.3,0.02,1,3848035,38.311708,-104.350248
2021-06-01 06:21:26,3,3276b6,-90,3.98,14,2021-06-01 06:21:27,1.12.3,0.02,1,3848035,38.311708,-104.350248
2021-06-01 06:21:29,3,326331,-84,3.89,12,2021-06-01 06:21:29,1.12.3,0.01,1,4362155,38.302972,-104.35336
2021-06-01 06:21:29,2,326331,-81,3.89,12,2021-06-01 06:21:29,1.12.3,0.01,1,4362155,38.302972,-104.35336
2021-06-01 06:21:37,3,329b65,-86,3.98,14,2021-06-01 06:21:37,1.12.3,0,1,4284031,38.313752,-104.35008
2021-06-01 06:21:37,2,329b65,-91,3.98,14,2021-06-01 06:21:37,1.12.3,0,1,4284031,38.313752,-104.35008
2021-06-01 06:21:41,3,33b5bf,-88,3.95,10,2021-06-01 06:21:40,1.12.4,0,1,4224335,38.30322,-104.34804
2021-06-01 06:21:41,2,33b5bf,-96,3.95,10,2021-06-01 06:21:40,1.12.4,0,1,4224335,38.30322,-104.34804
2021-06-01 06:21:56,1,33d486,-64,3.91,9,2021-06-01 06:21:57,1.12.4,0,1,4319598,38.305216,-104.356176
2021-06-01 06:21:56,4,33d486,-97,3.91,9,2021-06-01 06:21:57,1.12.4,0,1,4319598,38.305216,-104.356176
2021-06-01 06:21:56,2,33d486,-57,3.91,9,2021-06-01 06:21:57,1.12.4,0,1,4319598,38.305216,-104.356176
2021-06-01 06:21:56,3,33d486,-49,3.91,9,2021-06-01 06:21:57,1.12.4,0,1,4319598,38.305216,-104.356176
2021-06-01 06:21:57,2,3288c1,-88,3.87,11,2021-06-01 06:21:57,1.12.3,0,1,3511875,38.300724,-104.35624
2021-06-01 06:21:57,3,3288c1,-76,3.87,11,2021-06-01 06:21:57,1.12.3,0,1,3511875,38.300724,-104.35624
2021-06-01 06:22:05,1,327a09,-90,3.88,12,2021-06-01 06:22:05,1.12.3,0,1,3771952,38.309556,-104.347336
2021-06-01 06:22:19,3,3266aa,-84,3.86,12,2021-06-01 06:22:18,1.12.3,0,1,3701649,38.296152,-104.350568
2021-06-01 06:22:19,2,3266aa,-96,3.86,12,2021-06-01 06:22:18,1.12.3,0,1,3701649,38.296152,-104.350568
2021-06-01 06:22:26,1,32b849,-100,3.92,10,2021-06-01 06:22:26,1.12.3,0,1,4376914,38.30078,-104.360224
2021-06-01 06:22:26,2,32b849,-81,3.92,10,2021-06-01 06:22:26,1.12.3,0,1,4376914,38.30078,-104.360224
2021-06-01 06:22:26,3,32b849,-92,3.92,10,2021-06-01 06:22:26,1.12.3,0,1,4376914,38.30078,-104.360224
2021-06-01 06:22:29,1,328ca1,-97,3.85,10,2021-06-01 06:22:30,1.12.3,0,1,4626961,38.309472,-104.35028
2021-06-01 06:22:29,3,328ca1,-83,3.85,10,2021-06-01 06:22:30,1.12.3,0,1,4626961,38.309472,-104.35028
2021-06-01 06:22:29,2,328ca1,-85,3.85,10,2021-06-01 06:22:30,1.12.3,0,1,4626961,38.309472,-104.35028
2021-06-01 06:22:37,3,3267b1,-83,3.89,10,2021-06-01 06:22:36,1.12.3,0,1,3381122,38.309476,-104.353608
2021-06-01 06:22:37,2,3267b1,-89,3.89,10,2021-06-01 06:22:36,1.12.3,0,1,3381122,38.309476,-104.353608
2021-06-01 06:22:39,2,327b01,-93,3.92,12,2021-06-01 06:22:39,1.12.3,0,1,3227275,38.296048,-104.361
2021-06-01 06:22:41,2,329ab2,-97,3.91,9,2021-06-01 06:22:40,1.12.3,0,1,4476804,38.307444,-104.359312
2021-06-01 06:22:41,1,325b16,-103,3.88,7,2021-06-01 06:22:40,1.12.3,0,1,3653772,38.302988,-104.35072
2021-06-01 06:22:41,3,325b16,-83,3.88,7,2021-06-01 06:22:40,1.12.3,0,1,3653772,38.302988,-104.35072
2021-06-01 06:22:41,2,325b16,-85,3.88,7,2021-06-01 06:22:40,1.12.3,0,1,3653772,38.302988,-104.35072
2021-06-01 06:22:49,3,328773,-93,3.89,14,2021-06-01 06:22:50,1.12.3,0,1,3644999,38.311768,-104.359424
2021-06-01 06:22:49,2,328773,-95,3.89,14,2021-06-01 06:22:50,1.12.3,0,1,3644999,38.311768,-104.359424
2021-06-01 06:23:00,3,3260f6,-94,3.87,10,2021-06-01 06:23:01,1.11.3,0.03,1,3613626,38.300672,-104.350544
2021-06-01 06:23:00,2,3260f6,-97,3.87,10,2021-06-01 06:23:01,1.11.3,0.03,1,3613626,38.300672,-104.350544
2021-06-01 06:23:08,3,326182,-70,3.87,12,2021-06-01 06:23:08,1.12.3,0,1,3242254,38.3007,-104.353376
2021-06-01 06:23:08,2,326182,-87,3.87,12,2021-06-01 06:23:08,1.12.3,0,1,3242254,38.3007,-104.353376
2021-06-01 06:23:13,1,3296b8,-89,3.89,11,2021-06-01 06:23:12,1.12.3,0,1,4638487,38.307136,-104.353504
2021-06-01 06:23:13,2,3296b8,-83,3.89,11,2021-06-01 06:23:12,1.12.3,0,1,4638487,38.307136,-104.353504
2021-06-01 06:23:13,3,3296b8,-82,3.89,11,2021-06-01 06:23:12,1.12.3,0,1,4638487,38.307136,-104.353504
2021-06-01 06:23:21,2,328b65,-96,4.05,10,2021-06-01 06:23:21,1.12.3,0,1,4752073,38.309404,-104.356448
2021-06-01 06:23:21,3,328b65,-84,4.05,10,2021-06-01 06:23:21,1.12.3,0,1,4752073,38.309404,-104.356448
2021-06-01 06:23:23,2,32600d,-103,3.89,10,2021-06-01 06:23:23,1.12.3,0.02,1,2296737,38.282372,-104.367176
2021-06-01 06:23:27,2,329149,-99,3.96,8,2021-06-01 06:23:27,1.12.3,0,1,4438885,38.29608,-104.353424
2021-06-01 06:23:27,3,329149,-85,3.96,8,2021-06-01 06:23:27,1.12.3,0,1,4438885,38.29608,-104.353424
2021-06-01 06:23:28,3,33bd60,-80,4.03,12,2021-06-01 06:23:29,1.12.4,0,1,340818,38.307188,-104.356472
2021-06-01 06:23:28,2,33bd60,-88,4.03,12,2021-06-01 06:23:29,1.12.4,0,1,340818,38.307188,-104.356472
2021-06-01 06:23:29,1,32801d,-99,3.96,16,2021-06-01 06:23:28,1.12.4,0,1,3388424,38.3051,-104.350608
2021-06-01 06:23:33,3,328c5e,-89,3.5,13,2021-06-01 06:23:18,1.12.3,0,1,140553,38.305272,-104.35944
2021-06-01 06:23:33,2,328c5e,-78,3.5,13,2021-06-01 06:23:18,1.12.3,0,1,140553,38.305272,-104.35944
2021-06-01 06:23:37,2,326123,-96,3.88,12,2021-06-01 06:23:38,1.12.3,0,1,3278858,38.292584,-104.358736
2021-06-01 06:23:37,3,326123,-89,3.88,12,2021-06-01 06:23:38,1.12.3,0,1,3278858,38.292584,-104.358736
2021-06-01 06:23:40,1,328452,-98,3.89,11,2021-06-01 06:23:39,1.12.3,0,1,3276813,38.30296,-104.35628
2021-06-01 06:23:40,3,328452,-60,3.89,11,2021-06-01 06:23:39,1.12.3,0,1,3276813,38.30296,-104.35628
2021-06-01 06:23:40,2,328452,-84,3.89,11,2021-06-01 06:23:39,1.12.3,0,1,3276813,38.30296,-104.35628
2021-06-01 06:23:55,1,325d08,-91,3.85,10,2021-06-01 06:23:56,1.12.3,0.01,1,1383477,38.307272,-104.34788
2021-06-01 06:23:57,3,329199,-81,3.97,11,2021-06-01 06:23:57,1.12.3,0.03,1,4048056,38.298444,-104.356192
2021-06-01 06:23:57,2,329199,-98,3.97,11,2021-06-01 06:23:57,1.12.3,0.03,1,4048056,38.298444,-104.356192
2021-06-01 06:24:14,2,32b207,-96,3.96,11,2021-06-01 06:24:11,1.12.3,0,1,4223686,38.293792,-104.35632
2021-06-01 06:24:14,3,32b207,-90,3.96,11,2021-06-01 06:24:11,1.12.3,0,1,4223686,38.293792,-104.35632
2021-06-01 06:24:20,1,33895a,-99,3.74,11,2021-06-01 06:24:19,1.12.4,0,1,1582524,38.307204,-104.350672
2021-06-01 06:24:20,2,33895a,-92,3.74,11,2021-06-01 06:24:19,1.12.4,0,1,1582524,38.307204,-104.350672
2021-06-01 06:24:20,3,327e7a,-84,3.92,14,2021-06-01 06:24:19,1.12.3,0,1,4139403,38.294012,-104.35348
2021-06-01 06:24:32,2,328f95,-97,3.9,8,2021-06-01 06:24:33,1.12.3,0,1,3508322,38.298432,-104.359248
2021-06-01 06:25:07,2,328726,-96,4.04,14,2021-06-01 06:25:07,1.12.3,0.05,1,3695035,38.311684,-104.356344
2021-06-01 06:25:15,2,32930a,-95,3.91,8,2021-06-01 06:25:15,1.12.3,0,1,4893482,38.309296,-104.359464
2021-06-01 06:25:15,3,32930a,-91,3.91,8,2021-06-01 06:25:15,1.12.3,0,1,4893482,38.309296,-104.359464
2021-06-01 06:25:17,3,3278d6,-91,3.91,10,2021-06-01 06:25:17,1.12.3,0,1,3519783,38.296096,-104.356344
2021-06-01 06:25:17,2,3278d6,-96,3.91,10,2021-06-01 06:25:17,1.12.3,0,1,3519783,38.296096,-104.356344
2021-06-01 06:25:27,3,326532,-85,3.89,10,2021-06-01 06:25:27,1.12.3,0,1,4130125,38.298416,-104.35056
2021-06-01 06:25:27,2,326532,-96,3.89,10,2021-06-01 06:25:27,1.12.3,0,1,4130125,38.298416,-104.35056
2021-06-01 06:25:27,2,326077,-97,3.87,11,2021-06-01 06:25:28,1.12.3,0,1,3002539,38.293108,-104.361384
2021-06-01 06:25:28,3,328d01,-83,3.87,11,2021-06-01 06:25:29,1.12.3,0,1,3813832,38.298368,-104.353416
2021-06-01 06:25:28,2,328d01,-96,3.87,11,2021-06-01 06:25:29,1.12.3,0,1,3813832,38.298368,-104.353416
2021-06-01 06:25:40,3,32b86d,-93,3.87,13,2021-06-01 06:25:40,1.12.3,0,1,4793312,38.313888,-104.356512
2021-06-01 06:25:40,2,32b86d,-101,3.87,13,2021-06-01 06:25:40,1.12.3,0,1,4793312,38.313888,-104.356512
2021-06-01 06:25:58,1,325d5f,-103,3.85,9,2021-06-01 06:25:58,1.12.3,0,1,3649149,38.303216,-104.359344
2021-06-01 06:25:58,2,325d5f,-75,3.85,9,2021-06-01 06:25:58,1.12.3,0,1,3649149,38.303216,-104.359344
2021-06-01 06:25:58,3,325d5f,-81,3.85,9,2021-06-01 06:25:58,1.12.3,0,1,3649149,38.303216,-104.359344
2021-06-01 06:26:03,2,32845f,-92,3.91,11,2021-06-01 06:26:03,1.12.3,0,1,2444901,38.29154,-104.360536
2021-06-01 06:26:03,3,32845f,-92,3.91,11,2021-06-01 06:26:03,1.12.3,0,1,2444901,38.29154,-104.360536
2021-06-01 06:26:06,2,33d782,-96,3.92,11,2021-06-01 06:26:05,1.12.4,0.08,1,71259,38.29518,-104.3592
2021-06-01 06:26:07,1,328e67,-97,3.88,12,2021-06-01 06:26:08,1.12.3,0.01,1,4450461,38.305304,-104.35332
2021-06-01 06:26:27,1,3276b6,-105,3.98,14,2021-06-01 06:26:27,1.12.3,0.02,1,3848095,38.311708,-104.350248
2021-06-01 06:26:27,2,3276b6,-92,3.98,14,2021-06-01 06:26:27,1.12.3,0.02,1,3848095,38.311708,-104.350248
2021-06-01 06:26:29,3,326331,-87,3.88,12,2021-06-01 06:26:30,1.12.3,0.01,1,4362214,38.302972,-104.35336
2021-06-01 06:26:29,2,326331,-81,3.88,12,2021-06-01 06:26:30,1.12.3,0.01,1,4362214,38.302972,-104.35336
2021-06-01 06:26:37,2,329b65,-91,3.98,14,2021-06-01 06:26:38,1.12.3,0,1,4284091,38.313752,-104.35008
2021-06-01 06:26:37,3,329b65,-86,3.98,14,2021-06-01 06:26:38,1.12.3,0,1,4284091,38.313752,-104.35008
2021-06-01 06:26:41,3,33b5bf,-89,3.96,10,2021-06-01 06:26:41,1.12.4,0,1,4224395,38.30322,-104.34804
2021-06-01 06:26:41,2,33b5bf,-96,3.96,10,2021-06-01 06:26:41,1.12.4,0,1,4224395,38.30322,-104.34804
2021-06-01 06:26:49,2,32b8ee,-88,3.81,10,2021-06-01 06:26:49,1.12.3,0.02,1,3192833,38.29072,-104.36292
2021-06-01 06:26:57,1,33d486,-64,3.91,9,2021-06-01 06:26:57,1.12.4,0,1,4319658,38.305216,-104.356176
2021-06-01 06:26:57,4,33d486,-96,3.91,9,2021-06-01 06:26:57,1.12.4,0,1,4319658,38.305216,-104.356176
2021-06-01 06:26:57,3,3288c1,-78,3.87,11,2021-06-01 06:26:58,1.12.3,0,1,3511935,38.300724,-104.35624
2021-06-01 06:26:57,2,3288c1,-89,3.87,11,2021-06-01 06:26:58,1.12.3,0,1,3511935,38.300724,-104.35624
2021-06-01 06:27:06,1,327a09,-90,3.88,12,2021-06-01 06:27:05,1.12.3,0,1,3772011,38.309556,-104.347336
2021-06-01 06:27:06,3,327a09,-89,3.88,12,2021-06-01 06:27:05,1.12.3,0,1,3772011,38.309556,-104.347336
2021-06-01 06:27:06,2,327a09,-87,3.88,12,2021-06-01 06:27:05,1.12.3,0,1,3772011,38.309556,-104.347336
2021-06-01 06:27:26,1,32b849,-100,3.92,10,2021-06-01 06:27:26,1.12.3,0,1,4376974,38.30078,-104.360224
2021-06-01 06:27:26,2,32b849,-81,3.92,10,2021-06-01 06:27:26,1.12.3,0,1,4376974,38.30078,-104.360224
2021-06-01 06:27:26,3,32b849,-92,3.92,10,2021-06-01 06:27:26,1.12.3,0,1,4376974,38.30078,-104.360224
2021-06-01 06:27:29,1,328ca1,-98,3.85,10,2021-06-01 06:27:30,1.12.3,0,1,4627021,38.309472,-104.35028
2021-06-01 06:27:30,2,328ca1,-91,3.85,10,2021-06-01 06:27:30,1.12.3,0,1,4627021,38.309472,-104.35028
2021-06-01 06:27:30,3,328ca1,-90,3.85,10,2021-06-01 06:27:30,1.12.3,0,1,4627021,38.309472,-104.35028
2021-06-01 06:27:37,3,3267b1,-82,3.89,10,2021-06-01 06:27:37,1.12.3,0,1,3381182,38.309476,-104.353608
2021-06-01 06:27:37,2,3267b1,-89,3.89,10,2021-06-01 06:27:37,1.12.3,0,1,3381182,38.309476,-104.353608
2021-06-01 06:27:41,2,329ab2,-102,3.9,9,2021-06-01 06:27:42,1.12.3,0,1,4476864,38.307404,-104.359304
2021-06-01 06:27:41,1,325b16,-103,3.88,7,2021-06-01 06:27:41,1.12.3,0,1,3653831,38.302988,-104.35072
2021-06-01 06:27:41,3,325b16,-83,3.88,7,2021-06-01 06:27:41,1.12.3,0,1,3653831,38.302988,-104.35072
